genes_ens	genes_symb	DMSO_24h_1	DMSO_24h_2	DMSO_24h_3	DMSO_24h_4	Enz_1uM_24h_1	Enz_1uM_24h_2	Enz_1uM_24h_3	Enz_1uM_24h_4	siCon_48h_1	siCon_48h_2	siCon_48h_3	siCon_48h_4	siAR_48h_1	siAR_48h_2	siAR_48h_3	siAR_48h_4
ENSG00000160318	CLDND2	1.736148807	3.537849435	4.807624303	5.106892226	4.482294274	4.265578314	6.132899867	4.589619552	2.557267267	3.377691126	2.391800675	3.019519953	6.579763806	9.161507845	3.555344865	4.27081711
ENSG00000160321	ZNF208	0.482263558	0.989076186	0.820813905	0.792448794	0.799168746	1.697948649	0.511074989	1.245753878	0.611520433	0.744237028	0.610672513	0.238383154	0.862919843	0.20061696	0.888836216	0.62806134
ENSG00000160323	ADAMTS13	3.18293948	4.603008405	5.921586031	4.842742628	6.428096439	5.922113582	6.411668043	8.261315193	3.669122601	2.919699109	3.867592582	5.164968341	4.368531707	5.684147203	1.185114955	5.150102986
ENSG00000160325	CACFD1	15.9146974	19.09677867	23.97949195	31.08160268	24.21828767	23.35714727	23.46298813	31.79950689	28.352311	26.96428001	24.42690052	53.39782654	26.26512273	39.85590274	12.44370703	31.21464858
ENSG00000160326	SLC2A6	11.18851453	15.78717759	17.23709201	24.12566327	18.31138823	18.01482104	16.5402451	22.68583378	13.342264	12.36578446	10.4323221	19.7858018	12.24267528	13.64195329	3.456585285	11.36791025
ENSG00000160336	ZNF761	31.34713124	29.78640976	25.50386063	26.85520912	30.19468003	32.88222506	31.31495841	26.6197934	22.95981264	26.33454098	25.75002429	17.48143131	20.00895387	14.91252737	33.47949748	17.71132978
ENSG00000160345	C9ORF116	7.137500651	12.32541094	13.30891118	12.9433303	11.74430593	11.71998702	12.03349292	9.769333046	12.3415942	10.93455941	10.8394371	10.80670299	11.05616049	18.18927105	6.913170571	11.55632865
ENSG00000160352	ZNF714	38.77399003	41.35099286	34.82596141	29.4967051	39.95843732	44.51938532	39.44569687	39.99525609	26.3509714	20.66688977	26.66603306	20.02418495	26.64265017	13.77569793	40.09638931	24.80842292
ENSG00000160360	GPSM1	21.70186009	32.8297211	36.40895966	50.27647346	38.56857864	37.47911043	36.70447648	48.32213728	19.0127262	21.69737181	16.03015346	32.97633633	27.12804258	30.76126722	9.48091964	27.57189281
ENSG00000160392	C19ORF47	13.02111605	22.63462811	21.22390241	25.71056086	20.0487116	20.37538379	17.05132009	27.53771731	16.8446083	15.80072459	14.96147657	22.8847828	15.26289473	13.70882561	6.024334354	17.58571751
ENSG00000160404	TOR2A	11.18851453	19.4391512	21.28253197	24.8300622	19.90972573	17.89058089	17.19070417	21.24338193	26.23978587	24.27357691	21.72976358	35.75747313	22.5977134	22.26848257	6.518132252	19.90954447
ENSG00000160408	ST6GALNAC6	8.680744035	15.44480506	16.47490767	18.13827239	17.89443063	16.02697871	16.1685542	17.63725228	15.78834574	11.39255143	12.21345026	18.91173023	17.15053189	19.25922817	5.826815195	21.41689168
ENSG00000160410	SHKBP1	24.40253601	37.24252255	43.62039611	50.54062306	39.26350798	40.21239362	41.11830593	49.63345715	48.31011424	48.77614982	43.86664218	71.67386836	37.96847311	47.67996419	13.62882198	43.96429378
ENSG00000160439	RDH13	20.25506942	21.18905522	23.97949195	25.53446113	18.20714883	18.13906118	19.60669503	21.17781593	19.12391174	18.60592569	19.59240979	23.83831542	13.32132508	21.33227009	11.65363039	17.46010524
ENSG00000160445	ZER1	46.87601779	62.0074686	62.03007942	76.07508419	65.21911901	68.00077274	68.11235762	72.90938488	62.43067698	72.64898371	58.16655685	76.83883671	61.10551141	58.44640771	30.41795051	56.21148991
ENSG00000160446	ZDHHC12	44.65760543	62.99654478	64.84429852	85.76056945	54.96891117	55.07979765	58.26254874	65.63155959	76.27327588	68.24081055	58.11566748	128.8063643	46.59767154	67.60791556	18.17176264	58.84934753
ENSG00000160447	PKN3	2.314865076	4.945380931	4.807624303	4.930792494	4.621280143	5.093845948	4.692597626	8.458013174	3.446751534	3.091446115	2.391800675	4.290896776	4.746059139	4.279828482	1.777672432	3.077500565
ENSG00000160460	SPTBN4	3.761655749	4.755173972	3.869551268	7.396188741	4.899251881	4.389818459	3.019988571	5.900939424	2.6684528	3.20594412	2.59535818	3.814130467	4.044936766	3.209871362	1.678912853	3.517143503
ENSG00000160469	BRSK1	1.543243384	1.673821238	1.524368681	2.377346381	1.772069829	2.153495848	2.044299956	2.229243782	0.5003349	0.80148603	0.508893761	1.271376822	1.024717314	0.46810624	0.987595796	1.193316545
ENSG00000160505	NLRP4	0.289358135	0.912993403	1.876146069	1.144648257	1.077140484	1.490881741	1.347379516	0.852357917	0.555927667	1.030482038	0.814230017	0.476766308	0.862919843	0.6687232	1.185114955	1.444541081
ENSG00000160551	TAOK1	58.6432486	69.57770556	61.73693159	62.69150456	71.78620132	83.65503102	78.61262557	70.94240507	57.48292074	50.9516119	67.93731706	43.14735091	70.92122463	38.78594562	97.87074336	54.32730589
ENSG00000160563	MED27	24.49898872	24.65082187	23.68634413	23.15711475	24.42676647	22.73594655	22.48729951	22.4891358	26.684528	29.19699109	26.25891805	23.99723752	23.24490328	30.3600333	25.38121195	21.04005488
ENSG00000160570	DEDD2	5.594257267	7.874568098	8.208139053	10.03768472	7.123025784	6.957448124	8.8276589	8.458013174	10.39584737	9.732330363	8.244078924	13.19053453	9.384253297	10.63269889	4.74045982	10.80265504
ENSG00000160584	SIK3	9.355913016	10.68963109	11.84317206	11.71063217	12.89093935	13.29369552	13.10210426	14.2933866	10.72940397	10.6483144	9.923428334	9.61478722	12.45840524	6.285998084	9.184640901	12.12158386
ENSG00000160588	MPZL3	31.8293948	31.15589987	28.08356148	31.60990188	32.20997513	33.21353212	31.22203569	35.34007055	47.03148061	40.81853852	48.09046039	52.60321603	21.51906359	21.80037633	25.97376943	27.13224988
ENSG00000160602	NEK8	11.09206182	16.31975707	21.10664328	18.05022252	19.87497926	18.34612809	17.98054734	22.42356981	12.11922314	15.11373656	11.65366712	16.52789869	14.18424493	21.66663169	8.295804685	15.8899519
ENSG00000160606	TLCD1	52.95253862	56.68167375	67.65851763	64.27640215	58.8605155	53.58891591	57.9373192	60.05845013	64.82116594	70.81701564	62.44126444	73.4220115	51.88305558	61.18817284	34.86213159	51.68944826
ENSG00000160613	PCSK7	47.16537593	61.62705468	64.08211418	70.96819196	61.29276821	67.50381216	64.99944632	71.13910305	61.31882164	73.33597174	60.50746815	69.36949787	48.32351123	61.0544282	30.81298883	67.64220629
ENSG00000160633	SAFB	167.4419072	176.7022648	171.9018836	176.5399813	187.179219	175.8412187	170.791969	177.7494086	188.9042212	201.0584955	179.2323825	210.4923252	187.9007959	213.122084	161.2743935	228.300297
ENSG00000160679	CHTOP	95.00592083	88.02778057	90.99308436	94.03725685	88.81197026	87.63071566	93.43380025	88.64522334	94.45211058	102.7619588	104.6794466	95.59164484	113.9593518	117.0934324	87.40222793	134.2795144
ENSG00000160685	ZBTB7B	57.96807961	105.640945	94.86263563	141.4080847	124.2881133	131.5289003	119.5450861	156.2437627	95.50837315	87.70547127	89.36174438	153.7571345	103.1728538	93.35375877	40.29390847	97.41231379
ENSG00000160688	FLAD1	51.60220066	65.96377334	71.29355064	77.13168258	67.06068177	65.93010365	69.41327577	76.05655257	64.15405274	67.0958305	60.71102566	84.30817554	50.37294586	64.33117188	31.30678673	58.53531686
ENSG00000160691	SHC1	66.07010738	90.84284356	91.40349132	95.35800483	97.49858707	96.78307301	93.52672298	107.3315315	83.88948491	72.01924469	73.22981217	85.89739657	84.99760458	100.9772033	54.61404751	81.20833123
ENSG00000160695	VPS11	21.89476551	24.87907022	23.92086238	23.42126435	24.2877806	26.04901708	26.76174488	26.48866141	20.12458154	20.72413877	20.91553357	22.96424386	28.04489491	22.73658881	24.29485658	28.19995415
ENSG00000160703	NLRX1	33.17973276	45.68771152	45.26202392	58.02486167	43.78054872	51.14552639	45.57859674	52.78062485	41.75016777	39.78805648	39.1339302	49.10692977	40.2336377	40.25713666	19.06059886	41.64046682
ENSG00000160710	ADAR	214.2214723	302.3910232	304.1115519	289.7721089	301.9468003	325.2606998	314.8686546	321.4700666	268.9022124	263.8034018	257.5511323	248.4747077	260.1164003	201.0850664	222.1102945	225.5996332
ENSG00000160712	IL6R	33.17973276	36.78602585	38.05058747	37.59729276	31.89725693	34.29028004	34.70663789	36.97922039	43.80710014	43.68098863	46.61466848	46.88202033	47.13699645	37.0472653	38.61499562	49.99368264
ENSG00000160714	UBE2Q1	73.59341888	77.03381835	83.1367227	69.99964344	79.43042411	76.32486246	80.84277098	70.48344312	82.11051638	90.96866439	88.03862061	75.01123252	84.08075224	93.35375877	76.93371249	90.81766973
ENSG00000160741	CRTC2	8.584291324	16.73821238	15.7713529	17.43387346	16.74779721	17.60068722	17.05132009	19.07970414	17.95646364	17.11745164	16.3863791	21.37502283	17.04266691	15.38063361	6.616891832	16.20398257
ENSG00000160746	ANO10	30.76841497	30.62332038	34.94322054	26.85520912	28.90906074	30.23176863	27.9697403	26.55422741	13.8425989	16.60221062	12.72234402	14.77975556	28.85388226	29.3569485	26.27004817	32.47077126
ENSG00000160752	FDPS	198.4996803	190.8917039	219.6263492	205.2442376	179.9172074	170.0847586	182.5931551	172.3074312	267.6235788	293.1148909	277.0926527	294.0058902	219.9906276	257.6590491	169.8664769	227.358205
ENSG00000160753	RUSC1	44.07888916	43.86172472	46.02420826	55.47141555	43.32884465	44.02242474	42.88383771	47.53534536	36.13529834	43.56649063	37.81080642	46.80255928	44.76396688	46.54313475	24.78865447	51.24980532
ENSG00000160766	GBAP1	13.79273775	15.29263949	17.11983288	16.64142467	16.26134667	15.48860475	17.05132009	16.32593241	16.95579384	18.14793368	17.30238786	20.26256811	18.98423655	23.33843969	10.96231333	17.08326844
ENSG00000160767	FAM189B	27.87483363	49.52989209	51.7699056	63.30785363	49.58320875	48.53648334	50.73580799	58.22260231	51.81245854	56.56201411	50.12603543	62.21800325	51.2358657	46.54313475	23.30726078	44.02709992
ENSG00000160781	PAQR6	2.025506942	3.956304745	4.221328656	6.163490617	3.64837906	3.520137444	3.716909011	3.540563654	2.6684528	3.549438132	1.984685667	3.496286262	2.103367118	2.273658881	1.382634114	1.381734947
ENSG00000160783	PMF1	14.46790673	21.98792445	22.5723824	27.11935872	22.41147137	18.80167529	20.48946092	24.39054962	26.5177497	22.61335584	24.73223677	37.50561626	16.77300446	25.27773697	8.394564264	21.66811622
ENSG00000160785	SLC25A44	46.20084881	59.87715066	62.49911594	60.66635765	60.49359946	60.09081683	65.37113722	63.79571177	63.20897571	66.06534846	63.91705635	54.90758652	66.121233	66.60483076	42.17034048	59.60302114
ENSG00000160789	LMNA	98.57467116	115.4175827	123.2979745	136.8294917	124.2533668	119.5190196	119.6844701	133.8201929	120.5251182	131.1574639	112.0584061	161.4648564	120.8627106	152.0676558	69.03294613	133.4002286
ENSG00000160796	NBEAL2	40.31723341	81.21837144	84.54383225	99.05609921	80.36857872	90.94378619	87.44028447	113.3636029	77.05157461	81.12183603	77.14829413	86.61254603	60.13472659	55.77151491	28.5415185	54.82975496
ENSG00000160799	CCDC12	26.42804295	33.97096286	33.12570404	30.64135335	30.68113057	28.40957984	30.01404026	30.94714898	39.35967881	49.40588884	34.80833323	50.53722869	34.35499627	54.76843011	29.23283556	44.34113059
ENSG00000160803	UBQLN4	73.49696617	110.7004501	117.0832406	112.5277287	109.0344142	112.0646109	107.372209	112.839075	102.2906907	104.7084249	101.626084	100.438769	98.96611954	98.7704167	69.72426318	92.26221081
ENSG00000160813	PPP1R35	13.4069269	17.53708161	20.87212502	26.32690992	20.01396513	16.81383297	17.2836269	24.45611561	20.95847304	21.75462081	15.57214908	32.97633633	19.73929142	24.74275841	5.431776877	19.34428926
ENSG00000160818	GPATCH4	88.64004187	102.3313439	94.86263563	95.53410457	91.0009977	86.13983392	78.24093467	80.18721017	114.0207645	121.8831255	116.5366712	114.0266088	87.74816158	92.88565253	85.72331508	86.60965875
ENSG00000160862	AZGP1	37.61655749	38.15551595	38.75414225	37.59729276	24.87847054	24.14400153	20.30361547	19.53866609	37.63630304	41.73452256	33.79054571	40.84298042	19.3078315	25.67897089	15.50525399	23.74071864
ENSG00000160867	FGFR4	5.594257267	8.825602892	6.742399937	10.47793405	6.497589374	7.495822086	6.551052131	8.589145161	4.558606867	4.522671169	4.987158855	6.356884112	5.17751906	7.489699844	2.962787387	8.416021952
ENSG00000160877	NACC1	124.038187	238.7097334	222.4991979	302.5393394	239.3336663	256.9700334	218.7400953	312.5530915	173.7829886	176.3269266	161.0648753	299.2503196	161.0963483	155.6118887	59.05822859	163.7983974
ENSG00000160888	IER2	40.89594968	58.92611586	56.87067773	68.67889545	62.64788043	59.80092316	59.93515779	76.31881655	72.60415328	72.99247772	55.67297742	97.02194376	66.28303047	69.7478298	29.92415261	77.87960613
ENSG00000160908	ZNF394	19.96571128	16.12955011	14.07109552	12.76723056	14.4197839	14.12196316	14.72825195	12.98206673	18.12324194	19.23566472	15.77570658	13.74676189	15.15502975	14.91252737	23.7022991	14.75944148
ENSG00000160917	CPSF4	38.67753731	44.4323456	46.02420826	55.64751529	46.00432262	41.82751551	44.64936949	50.55138106	38.41460177	43.16574761	39.74460271	56.97357386	37.32128323	42.93202947	20.73951171	43.08500791
ENSG00000160932	LY6E	57.48581606	71.21348541	70.00370021	94.82970564	61.36226114	59.51102949	62.21176456	69.6310852	71.38111241	78.94637395	66.1561889	107.1134973	61.05157892	78.03999749	21.23330961	61.55001129
ENSG00000160948	VPS28	64.62331671	65.01273855	75.28036103	86.28886864	69.11072334	62.32713945	68.71635533	72.25372494	82.72203681	84.55677615	71.2451265	104.4118215	74.53470147	103.4514791	49.37978979	75.49297304
ENSG00000160949	TONSL	63.94814773	101.4944333	107.1162146	138.0621898	89.15943493	92.68314823	90.1350435	111.2654911	66.93369108	70.18727662	63.86616697	97.57817112	48.70103866	55.43715331	20.34447339	53.00837707
ENSG00000160953	MUM1	40.2207807	43.51935219	49.65924127	52.74186971	47.81113892	47.62538895	46.92597626	55.07543462	44.52980611	43.05124961	41.88195651	56.7351907	42.33700482	48.21494275	28.0477206	56.96516351
ENSG00000160957	RECQL4	46.39375423	68.39842241	70.82451412	94.91775551	67.33865351	69.49165448	60.35331006	81.69522802	57.20495691	49.46313785	47.68334538	87.00985129	45.46508925	56.10587651	21.03579045	51.81506053
ENSG00000160959	LRRC14	30.1896987	38.68809544	46.9622813	51.86137105	41.48728188	37.35487029	40.09615595	45.69949754	35.80174174	31.77319619	32.31475381	50.29884554	35.05611864	32.83430914	14.61641778	41.95449749
ENSG00000160961	ZNF333	5.304899133	6.543119386	6.15610429	7.396188741	7.609476325	7.702888995	7.387356658	8.589145161	5.503683901	5.724900214	5.241605736	3.814130467	4.098869256	4.747934723	5.629296036	4.58484778
ENSG00000160963	COL26A1	5.497804556	6.086622684	6.038845161	10.21378445	6.219617636	7.040274888	5.668286241	7.47452327	5.781647734	5.553153207	4.325596966	6.754189369	4.638194158	7.355955204	1.580153273	4.333623244
ENSG00000160972	PPP1R16A	48.12990304	57.13817045	57.5742325	83.47127293	62.12668342	60.96049785	63.69852817	67.79523738	50.92297427	51.81034693	43.71397405	80.09673981	55.01114002	70.416553	18.56680096	62.93174624
ENSG00000160991	ORAI2	16.30050824	18.9446131	17.5888694	20.51561877	21.47331675	22.07333244	20.11777002	26.09526545	14.56530487	14.65574455	14.14724655	16.44843764	16.01794959	20.86416385	10.56727502	21.22847328
ENSG00000160993	ALKBH4	11.28496725	12.40149372	12.95713379	19.19487078	13.37738989	12.46542789	12.17287701	13.17876471	15.3436036	14.82749155	12.82412277	16.68682079	15.69435465	18.72424961	8.493323844	17.52291138
ENSG00000160999	SH2B2	4.822635575	5.059505106	6.273363419	7.308138875	6.219617636	5.839286819	5.854131692	7.47452327	5.336905601	4.408173164	3.460477573	6.277423061	5.17751906	4.212956162	1.777672432	4.773266182
ENSG00000161010	MRNIP	37.42365206	21.7216347	21.04801372	25.44641126	25.29542815	25.26216283	25.64667217	30.09479106	20.23576707	19.23566472	19.03262665	20.34202916	20.9258062	24.67588609	97.47570505	28.76520936
ENSG00000161011	SQSTM1	323.7917525	350.7796736	366.3761496	417.796614	393.2605162	375.6607853	405.1895435	431.8176338	452.691899	454.2708319	439.5824305	587.1377088	444.0261919	519.3304374	282.5511572	491.0811615
ENSG00000161013	MGAT4B	103.1079486	128.8461939	140.5936961	171.433089	138.0129679	129.6238847	131.9502699	161.0300803	121.4701952	131.6727049	115.9259987	159.239947	135.6941454	148.5234228	58.56443069	143.7632407
ENSG00000161016	RPL8	990.8587053	1435.872333	1432.261635	1471.57741	1427.662846	1253.583064	1278.570238	1326.006655	1685.127943	1673.216585	1401.595196	1978.500719	1431.098628	1943.109003	714.6243178	1355.481983
ENSG00000161021	MAML1	42.63209849	53.82856936	57.10519599	58.7292606	55.66384052	56.23937234	60.07454188	64.38580571	48.19892871	51.29510591	46.81822599	54.43082021	56.03585733	46.40939011	44.44181081	51.75225439
ENSG00000161036	LRWD1	13.4069269	14.7981014	15.5954642	18.49047185	14.73250211	14.61892374	16.5402451	15.60470648	17.5117215	18.03343567	15.77570658	26.61945222	16.12581457	16.71808001	6.616891832	18.15097272
ENSG00000161048	NAPEPLD	17.36148807	12.59170068	10.26017382	9.861584988	21.82078143	23.23290713	20.11777002	17.4405543	18.12324194	14.59849554	21.2717592	13.34945664	33.0606165	28.28699138	56.5892391	30.27255658
ENSG00000161057	PSMC2	200.8145454	158.7086865	163.7523741	157.4331603	149.9310061	150.2891622	150.9994286	142.4749041	187.1252526	204.3216886	205.2877431	193.9644265	175.8199181	190.5861121	184.5816542	169.3253372
ENSG00000161091	MFSD12	48.51571389	71.63194072	71.70395759	92.89260859	68.34630106	68.95328052	68.15881898	80.12164418	76.38446141	72.13374269	66.25796765	100.9949963	60.35045655	72.62333956	27.45516312	63.43419531
ENSG00000161133	USP41	3.18293948	2.738980208	3.283255621	2.377346381	1.737323362	2.484802902	2.183684044	2.294809776	2.557267267	2.862450107	4.325596966	2.622214696	2.48089455	2.541148161	3.456585285	3.014694431
ENSG00000161179	YDJC	39.25625358	50.29071993	49.9523891	71.40844129	41.34829601	45.4718931	41.25769002	54.55090667	44.75217717	46.14269572	38.87948332	78.98428509	26.58871767	37.78286082	7.209449309	34.41776142
ENSG00000161202	DVL3	61.24747181	93.23945124	86.9476444	94.03725685	97.18586887	104.3203085	96.54671155	117.2975625	87.83657135	84.09878414	77.40274101	89.55260493	90.01332617	68.94536196	51.05870264	74.8649117
ENSG00000161203	AP2M1	248.3657321	269.7134677	287.8711625	290.5645577	276.8251045	268.9799141	263.9005397	274.5903812	274.3503035	294.145373	273.479507	292.3372081	318.0938273	346.3317455	251.5406492	286.7100016
ENSG00000161204	ABCF3	78.89831801	88.3701531	86.47860788	90.60331207	83.18304257	78.56118507	87.11505493	90.21880719	100.6229077	95.66308257	92.87311133	119.032655	92.6020857	119.4339636	66.56395664	114.1187454
ENSG00000161217	PCYT1A	69.73531042	77.41423227	76.98061841	69.29524451	67.85985052	74.66832719	71.82926663	70.81127308	77.49631674	76.71366286	76.28317473	79.77889561	67.95493767	52.42789891	72.68705057	78.3820552
ENSG00000161265	U2AF1L4	2.314865076	4.298677271	3.51777388	3.69809437	3.405153789	3.561550825	3.298756747	3.081601699	2.890823867	4.064679152	3.409588197	3.098981005	3.182016923	4.079211522	1.975191592	2.889082163
